month,vtuber,avg_viewers
2022-11-01,linamyth,35
2022-12-01,linamyth,38
2023-01-01,linamyth,35
2023-02-01,linamyth,41
2023-03-01,linamyth,32
2023-04-01,linamyth,30
2023-05-01,linamyth,31
2023-06-01,linamyth,39
2023-07-01,linamyth,40
2023-08-01,linamyth,96
2023-10-01,linamyth,45
2023-11-01,linamyth,42
2024-01-01,linamyth,46
2024-02-01,linamyth,35
2025-06-01,linamyth,62
2023-01-01,boopa,3
2023-02-01,boopa,2
2023-07-01,boopa,5
2023-09-01,boopa,7
2023-12-01,boopa,5
2024-01-01,boopa,6
2024-02-01,boopa,15
2024-03-01,boopa,14
2024-04-01,boopa,16
2024-05-01,boopa,26
2024-06-01,boopa,18
2024-07-01,boopa,25
2024-08-01,boopa,31
2024-09-01,boopa,23
2024-10-01,boopa,35
2024-11-01,boopa,64
2024-12-01,boopa,95
2025-01-01,boopa,88
2025-02-01,boopa,105
2025-03-01,boopa,109
2025-04-01,boopa,110
2025-05-01,boopa,103
2025-06-01,boopa,116
2025-07-01,boopa,77
2025-08-01,boopa,65
2025-09-01,boopa,57
2025-10-01,boopa,55
2025-11-01,boopa,44
2025-12-01,boopa,58
2026-01-01,boopa,58
2026-02-01,boopa,55
2026-03-01,boopa,55
2026-04-01,boopa,52
2026-05-01,boopa,43
2026-06-01,boopa,43
2020-06-01,madvaverka,5
2020-09-01,madvaverka,5
2020-10-01,madvaverka,8
2020-11-01,madvaverka,5
2020-12-01,madvaverka,5
2021-01-01,madvaverka,6
2021-02-01,madvaverka,9
2021-03-01,madvaverka,8
2021-04-01,madvaverka,10
2021-05-01,madvaverka,10
2021-06-01,madvaverka,13
2021-07-01,madvaverka,16
2021-08-01,madvaverka,16
2021-09-01,madvaverka,16
2021-10-01,madvaverka,17
2021-11-01,madvaverka,20
2021-12-01,madvaverka,26
2022-01-01,madvaverka,25
2022-02-01,madvaverka,23
2022-03-01,madvaverka,20
2022-04-01,madvaverka,18
2022-05-01,madvaverka,17
2022-06-01,madvaverka,17
2022-07-01,madvaverka,15
2022-08-01,madvaverka,16
2022-09-01,madvaverka,23
2022-10-01,madvaverka,26
2022-11-01,madvaverka,18
2022-12-01,madvaverka,14
2023-01-01,madvaverka,13
2023-02-01,madvaverka,12
2023-03-01,madvaverka,12
2023-04-01,madvaverka,13
2023-05-01,madvaverka,11
2023-06-01,madvaverka,12
2023-07-01,madvaverka,16
2023-08-01,madvaverka,16
2023-09-01,madvaverka,15
2023-10-01,madvaverka,15
2023-11-01,madvaverka,15
2023-12-01,madvaverka,14
2024-01-01,madvaverka,14
2024-02-01,madvaverka,15
2024-03-01,madvaverka,15
2024-04-01,madvaverka,18
2024-05-01,madvaverka,17
2024-06-01,madvaverka,15
2024-07-01,madvaverka,14
2024-08-01,madvaverka,19
2024-09-01,madvaverka,19
2024-10-01,madvaverka,15
2024-11-01,madvaverka,15
2024-12-01,madvaverka,18
2025-01-01,madvaverka,20
2025-02-01,madvaverka,23
2025-03-01,madvaverka,23
2025-04-01,madvaverka,21
2025-05-01,madvaverka,24
2025-06-01,madvaverka,22
2025-07-01,madvaverka,25
2025-08-01,madvaverka,22
2025-09-01,madvaverka,19
2025-10-01,madvaverka,21
2025-11-01,madvaverka,19
2025-12-01,madvaverka,21
2026-01-01,madvaverka,22
2026-02-01,madvaverka,20
2026-03-01,madvaverka,23
2026-04-01,madvaverka,28
2026-05-01,madvaverka,23
2026-06-01,madvaverka,26
2023-08-01,manyamillio,15
2023-09-01,manyamillio,13
2023-10-01,manyamillio,12
2023-11-01,manyamillio,18
2023-12-01,manyamillio,16
2024-01-01,manyamillio,16
2024-02-01,manyamillio,15
2024-03-01,manyamillio,14
2024-04-01,manyamillio,17
2024-05-01,manyamillio,21
2024-06-01,manyamillio,24
2024-07-01,manyamillio,18
2024-08-01,manyamillio,26
2024-09-01,manyamillio,27
2024-10-01,manyamillio,12
2024-11-01,manyamillio,16
2024-12-01,manyamillio,18
2025-01-01,manyamillio,39
2025-02-01,manyamillio,24
2025-03-01,manyamillio,16
2025-04-01,manyamillio,23
2025-06-01,manyamillio,26
2025-08-01,manyamillio,12
2025-12-01,manyamillio,13
2026-02-01,manyamillio,8
2020-09-01,theiathedraco,14
2020-10-01,theiathedraco,14
2020-11-01,theiathedraco,11
2020-12-01,theiathedraco,9
2021-01-01,theiathedraco,7
2021-02-01,theiathedraco,8
2021-03-01,theiathedraco,9
2021-04-01,theiathedraco,7
2021-05-01,theiathedraco,6
2021-06-01,theiathedraco,7
2021-07-01,theiathedraco,6
2021-08-01,theiathedraco,8
2021-09-01,theiathedraco,6
2021-10-01,theiathedraco,6
2021-11-01,theiathedraco,4
2021-12-01,theiathedraco,9
2022-03-01,theiathedraco,6
2023-04-01,theiathedraco,22
2023-05-01,theiathedraco,21
2023-06-01,theiathedraco,20
2023-07-01,theiathedraco,27
2023-08-01,theiathedraco,100
2023-09-01,theiathedraco,73
2023-10-01,theiathedraco,68
2023-11-01,theiathedraco,57
2023-12-01,theiathedraco,59
2024-01-01,theiathedraco,56
2024-02-01,theiathedraco,62
2024-03-01,theiathedraco,77
2024-04-01,theiathedraco,69
2024-05-01,theiathedraco,62
2024-06-01,theiathedraco,62
2024-07-01,theiathedraco,57
2024-08-01,theiathedraco,49
2024-10-01,theiathedraco,54
2024-11-01,theiathedraco,56
2024-12-01,theiathedraco,36
2025-01-01,theiathedraco,40
2025-02-01,theiathedraco,37
2025-03-01,theiathedraco,36
2025-04-01,theiathedraco,26
2025-06-01,theiathedraco,23
2023-04-01,starless_hel,15
2023-05-01,starless_hel,7
2023-06-01,starless_hel,9
2023-07-01,starless_hel,17
2023-08-01,starless_hel,13
2023-09-01,starless_hel,14
2023-10-01,starless_hel,15
2023-11-01,starless_hel,14
2023-12-01,starless_hel,16
2024-01-01,starless_hel,15
2024-02-01,starless_hel,16
2024-03-01,starless_hel,16
2024-04-01,starless_hel,19
2024-05-01,starless_hel,18
2024-06-01,starless_hel,19
2024-07-01,starless_hel,18
2024-08-01,starless_hel,23
2024-09-01,starless_hel,21
2024-10-01,starless_hel,19
2024-11-01,starless_hel,20
2024-12-01,starless_hel,25
2025-01-01,starless_hel,26
2025-02-01,starless_hel,25
2025-03-01,starless_hel,23
2025-04-01,starless_hel,27
2025-05-01,starless_hel,20
2025-06-01,starless_hel,20
2025-07-01,starless_hel,16
2025-08-01,starless_hel,17
2025-09-01,starless_hel,20
2025-10-01,starless_hel,24
2025-11-01,starless_hel,21
2025-12-01,starless_hel,20
2026-01-01,starless_hel,20
2026-02-01,starless_hel,24
2026-03-01,starless_hel,21
2026-04-01,starless_hel,27
2026-05-01,starless_hel,21
2026-06-01,starless_hel,17
2023-06-01,sheeppyoz,11
2023-07-01,sheeppyoz,9
2023-08-01,sheeppyoz,14
2023-09-01,sheeppyoz,12
2023-10-01,sheeppyoz,11
2024-01-01,sheeppyoz,12
2024-02-01,sheeppyoz,14
2024-03-01,sheeppyoz,14
2024-04-01,sheeppyoz,15
2024-05-01,sheeppyoz,15
2024-06-01,sheeppyoz,14
2025-03-01,sheeppyoz,19
2025-04-01,sheeppyoz,16
2025-05-01,sheeppyoz,13
2025-06-01,sheeppyoz,16
2025-07-01,sheeppyoz,15
2025-08-01,sheeppyoz,16
2025-09-01,sheeppyoz,16
2025-10-01,sheeppyoz,15
2025-11-01,sheeppyoz,18
2025-12-01,sheeppyoz,21
2026-01-01,sheeppyoz,25
2026-02-01,sheeppyoz,23
2026-03-01,sheeppyoz,24
2026-04-01,sheeppyoz,26
2026-05-01,sheeppyoz,25
2026-06-01,sheeppyoz,25
2021-11-01,yosyachii,5
2024-01-01,yosyachii,7
2024-02-01,yosyachii,8
2024-03-01,yosyachii,8
2024-04-01,yosyachii,9
2024-05-01,yosyachii,9
2024-06-01,yosyachii,8
2024-07-01,yosyachii,11
2024-08-01,yosyachii,12
2024-09-01,yosyachii,18
2024-10-01,yosyachii,19
2024-12-01,yosyachii,15
2025-01-01,yosyachii,24
2025-02-01,yosyachii,30
2025-03-01,yosyachii,26
2025-04-01,yosyachii,33
2025-05-01,yosyachii,27
2025-06-01,yosyachii,27
2025-07-01,yosyachii,18
2025-08-01,yosyachii,25
2025-09-01,yosyachii,20
2025-10-01,yosyachii,19
2025-11-01,yosyachii,24
2025-12-01,yosyachii,18
2026-03-01,yosyachii,12
2020-10-01,nkors,7
2020-11-01,nkors,7
2020-12-01,nkors,4
2021-01-01,nkors,8
2021-02-01,nkors,7
2021-03-01,nkors,9
2021-04-01,nkors,10
2021-05-01,nkors,9
2021-06-01,nkors,8
2021-07-01,nkors,5
2021-08-01,nkors,8
2021-11-01,nkors,7
2022-01-01,nkors,10
2022-02-01,nkors,12
2022-03-01,nkors,11
2022-04-01,nkors,9
2022-05-01,nkors,15
2022-06-01,nkors,21
2022-07-01,nkors,24
2022-08-01,nkors,30
2022-09-01,nkors,24
2022-10-01,nkors,20
2022-11-01,nkors,23
2022-12-01,nkors,22
2023-01-01,nkors,20
2023-02-01,nkors,24
2023-03-01,nkors,23
2023-04-01,nkors,26
2023-05-01,nkors,28
2023-06-01,nkors,28
2023-07-01,nkors,28
2023-08-01,nkors,29
2023-09-01,nkors,34
2023-10-01,nkors,36
2023-11-01,nkors,34
2023-12-01,nkors,37
2024-01-01,nkors,39
2024-02-01,nkors,36
2024-03-01,nkors,34
2024-04-01,nkors,37
2024-05-01,nkors,43
2024-06-01,nkors,41
2024-07-01,nkors,36
2024-08-01,nkors,33
2024-09-01,nkors,36
2024-10-01,nkors,38
2024-11-01,nkors,34
2024-12-01,nkors,38
2025-01-01,nkors,41
2025-02-01,nkors,40
2025-03-01,nkors,43
2025-04-01,nkors,43
2025-05-01,nkors,44
2025-06-01,nkors,46
2025-07-01,nkors,36
2025-08-01,nkors,40
2025-09-01,nkors,38
2025-10-01,nkors,36
2025-11-01,nkors,38
2025-12-01,nkors,37
2026-01-01,nkors,34
2026-02-01,nkors,30
2026-03-01,nkors,31
2026-04-01,nkors,34
2026-05-01,nkors,31
2026-06-01,nkors,37
2022-06-01,miruku_hoshi,6
2022-07-01,miruku_hoshi,9
2022-08-01,miruku_hoshi,8
2022-09-01,miruku_hoshi,8
2022-10-01,miruku_hoshi,11
2022-11-01,miruku_hoshi,15
2022-12-01,miruku_hoshi,20
2023-01-01,miruku_hoshi,23
2023-02-01,miruku_hoshi,17
2023-03-01,miruku_hoshi,23
2023-04-01,miruku_hoshi,36
2023-05-01,miruku_hoshi,28
2023-06-01,miruku_hoshi,25
2023-07-01,miruku_hoshi,24
2023-08-01,miruku_hoshi,26
2023-09-01,miruku_hoshi,51
2023-10-01,miruku_hoshi,32
2023-11-01,miruku_hoshi,54
2023-12-01,miruku_hoshi,66
2024-01-01,miruku_hoshi,60
2024-02-01,miruku_hoshi,49
2024-03-01,miruku_hoshi,48
2024-04-01,miruku_hoshi,73
2024-05-01,miruku_hoshi,56
2024-06-01,miruku_hoshi,45
2024-07-01,miruku_hoshi,44
2024-08-01,miruku_hoshi,69
2024-09-01,miruku_hoshi,47
2024-10-01,miruku_hoshi,45
2024-11-01,miruku_hoshi,52
2024-12-01,miruku_hoshi,49
2025-01-01,miruku_hoshi,40
2025-02-01,miruku_hoshi,39
2025-03-01,miruku_hoshi,32
2025-04-01,miruku_hoshi,37
2025-05-01,miruku_hoshi,34
2025-06-01,miruku_hoshi,36
2025-07-01,miruku_hoshi,63
2025-08-01,miruku_hoshi,55
2025-09-01,miruku_hoshi,33
2025-10-01,miruku_hoshi,54
2025-11-01,miruku_hoshi,60
2025-12-01,miruku_hoshi,83
2026-01-01,miruku_hoshi,75
2026-02-01,miruku_hoshi,80
2026-03-01,miruku_hoshi,81
2026-04-01,miruku_hoshi,79
2026-05-01,miruku_hoshi,67
2026-06-01,miruku_hoshi,54
2020-03-01,tischhhh,5
2024-05-01,tischhhh,6
2024-06-01,tischhhh,10
2024-07-01,tischhhh,10
2024-08-01,tischhhh,15
2024-09-01,tischhhh,34
2024-10-01,tischhhh,62
2024-11-01,tischhhh,84
2024-12-01,tischhhh,87
2025-01-01,tischhhh,87
2025-02-01,tischhhh,88
2025-03-01,tischhhh,90
2025-04-01,tischhhh,103
2025-05-01,tischhhh,98
2025-06-01,tischhhh,89
2025-07-01,tischhhh,91
2025-08-01,tischhhh,92
2025-09-01,tischhhh,92
2025-10-01,tischhhh,105
2025-11-01,tischhhh,93
2025-12-01,tischhhh,93
2026-01-01,tischhhh,104
2026-02-01,tischhhh,95
2026-03-01,tischhhh,92
2026-04-01,tischhhh,94
2026-05-01,tischhhh,87
2026-06-01,tischhhh,85
2022-08-01,llestock,5
2023-01-01,llestock,6
2023-02-01,llestock,5
2023-03-01,llestock,5
2023-04-01,llestock,8
2023-05-01,llestock,7
2023-06-01,llestock,16
2023-07-01,llestock,5
2023-08-01,llestock,7
2023-09-01,llestock,7
2023-10-01,llestock,6
2023-11-01,llestock,7
2023-12-01,llestock,8
2024-01-01,llestock,6
2024-02-01,llestock,8
2024-03-01,llestock,10
2024-04-01,llestock,16
2024-05-01,llestock,18
2024-06-01,llestock,22
2024-07-01,llestock,20
2024-08-01,llestock,20
2024-09-01,llestock,34
2024-10-01,llestock,29
2024-11-01,llestock,26
2024-12-01,llestock,31
2025-01-01,llestock,29
2025-02-01,llestock,30
2025-03-01,llestock,24
2025-04-01,llestock,25
2025-05-01,llestock,25
2025-06-01,llestock,20
2025-07-01,llestock,33
2025-08-01,llestock,29
2025-09-01,llestock,25
2025-10-01,llestock,24
2025-11-01,llestock,31
2025-12-01,llestock,32
2026-01-01,llestock,29
2026-02-01,llestock,30
2026-03-01,llestock,30
2026-04-01,llestock,31
2026-05-01,llestock,25
2026-06-01,llestock,23
2024-07-01,vvurst_exe,9
2024-08-01,vvurst_exe,9
2024-09-01,vvurst_exe,8
2024-10-01,vvurst_exe,10
2024-11-01,vvurst_exe,11
2024-12-01,vvurst_exe,8
2025-01-01,vvurst_exe,11
2025-02-01,vvurst_exe,15
2025-03-01,vvurst_exe,9
2025-04-01,vvurst_exe,15
2025-05-01,vvurst_exe,15
2025-06-01,vvurst_exe,17
2025-07-01,vvurst_exe,33
2025-08-01,vvurst_exe,19
2025-09-01,vvurst_exe,19
2025-10-01,vvurst_exe,16
2025-11-01,vvurst_exe,22
2025-12-01,vvurst_exe,33
2026-01-01,vvurst_exe,18
2026-02-01,vvurst_exe,19
2026-03-01,vvurst_exe,20
2026-04-01,vvurst_exe,27
2026-05-01,vvurst_exe,15
2026-06-01,vvurst_exe,17
2023-03-01,gammabadart,14
2023-04-01,gammabadart,17
2023-06-01,gammabadart,17
2023-07-01,gammabadart,14
2023-08-01,gammabadart,21
2023-09-01,gammabadart,19
2023-11-01,gammabadart,15
2023-12-01,gammabadart,22
2024-01-01,gammabadart,18
2024-02-01,gammabadart,41
2024-03-01,gammabadart,18
2024-04-01,gammabadart,23
2024-05-01,gammabadart,24
2024-07-01,gammabadart,29
2024-08-01,gammabadart,37
2024-09-01,gammabadart,42
2024-10-01,gammabadart,53
2024-11-01,gammabadart,52
2024-12-01,gammabadart,43
2025-02-01,gammabadart,53
2025-03-01,gammabadart,47
2025-04-01,gammabadart,46
2025-05-01,gammabadart,54
2025-06-01,gammabadart,40
2025-07-01,gammabadart,38
2025-08-01,gammabadart,29
2025-09-01,gammabadart,45
2025-10-01,gammabadart,41
2025-11-01,gammabadart,49
2025-12-01,gammabadart,52
2026-01-01,gammabadart,51
2026-02-01,gammabadart,44
2026-03-01,gammabadart,49
2026-04-01,gammabadart,47
2026-05-01,gammabadart,56
2026-06-01,gammabadart,51
2025-04-01,ioshi_kaino_,11
2025-05-01,ioshi_kaino_,12
2025-06-01,ioshi_kaino_,16
2025-07-01,ioshi_kaino_,17
2025-08-01,ioshi_kaino_,15
2025-09-01,ioshi_kaino_,25
2025-10-01,ioshi_kaino_,30
2025-11-01,ioshi_kaino_,27
2025-12-01,ioshi_kaino_,34
2026-01-01,ioshi_kaino_,33
2026-02-01,ioshi_kaino_,33
2026-03-01,ioshi_kaino_,32
2026-04-01,ioshi_kaino_,38
2026-05-01,ioshi_kaino_,40
2026-06-01,ioshi_kaino_,51
2021-09-01,nanaruvtuber,54
2021-10-01,nanaruvtuber,48
2021-11-01,nanaruvtuber,74
2021-12-01,nanaruvtuber,49
2022-01-01,nanaruvtuber,53
2022-02-01,nanaruvtuber,59
2022-03-01,nanaruvtuber,44
2022-04-01,nanaruvtuber,47
2022-05-01,nanaruvtuber,49
2022-06-01,nanaruvtuber,46
2022-07-01,nanaruvtuber,42
2022-08-01,nanaruvtuber,41
2022-09-01,nanaruvtuber,38
2022-10-01,nanaruvtuber,39
2022-11-01,nanaruvtuber,44
2022-12-01,nanaruvtuber,37
2023-01-01,nanaruvtuber,37
2023-02-01,nanaruvtuber,36
2023-03-01,nanaruvtuber,35
2023-04-01,nanaruvtuber,29
2023-05-01,nanaruvtuber,31
2023-06-01,nanaruvtuber,26
2023-07-01,nanaruvtuber,24
2023-08-01,nanaruvtuber,25
2023-09-01,nanaruvtuber,23
2023-10-01,nanaruvtuber,23
2023-11-01,nanaruvtuber,31
2023-12-01,nanaruvtuber,24
2024-01-01,nanaruvtuber,23
2024-02-01,nanaruvtuber,20
2024-03-01,nanaruvtuber,21
2024-04-01,nanaruvtuber,17
2024-05-01,nanaruvtuber,25
2024-06-01,nanaruvtuber,21
2024-07-01,nanaruvtuber,23
2024-08-01,nanaruvtuber,22
2024-09-01,nanaruvtuber,18
2024-10-01,nanaruvtuber,15
2024-11-01,nanaruvtuber,24
2024-12-01,nanaruvtuber,23
2025-01-01,nanaruvtuber,20
2025-03-01,nanaruvtuber,16
2025-04-01,nanaruvtuber,21
2025-05-01,nanaruvtuber,42
2018-06-01,nyamuras,4
2020-09-01,nyamuras,12
2020-10-01,nyamuras,11
2020-11-01,nyamuras,12
2020-12-01,nyamuras,13
2021-01-01,nyamuras,12
2021-02-01,nyamuras,11
2021-03-01,nyamuras,14
2021-04-01,nyamuras,19
2021-05-01,nyamuras,32
2021-06-01,nyamuras,50
2021-07-01,nyamuras,53
2021-08-01,nyamuras,54
2021-09-01,nyamuras,42
2021-10-01,nyamuras,41
2021-11-01,nyamuras,40
2021-12-01,nyamuras,51
2022-01-01,nyamuras,49
2022-02-01,nyamuras,46
2022-03-01,nyamuras,46
2022-04-01,nyamuras,53
2022-05-01,nyamuras,54
2022-06-01,nyamuras,74
2022-07-01,nyamuras,85
2022-08-01,nyamuras,88
2022-09-01,nyamuras,87
2022-10-01,nyamuras,97
2022-11-01,nyamuras,108
2022-12-01,nyamuras,122
2023-01-01,nyamuras,130
2023-02-01,nyamuras,136
2023-03-01,nyamuras,139
2023-04-01,nyamuras,140
2023-05-01,nyamuras,153
2023-06-01,nyamuras,167
2023-07-01,nyamuras,145
2023-08-01,nyamuras,159
2023-09-01,nyamuras,146
2023-10-01,nyamuras,145
2023-11-01,nyamuras,159
2023-12-01,nyamuras,166
2024-01-01,nyamuras,185
2024-02-01,nyamuras,179
2024-03-01,nyamuras,201
2024-04-01,nyamuras,216
2024-05-01,nyamuras,201
2024-06-01,nyamuras,222
2024-07-01,nyamuras,200
2024-08-01,nyamuras,223
2024-09-01,nyamuras,250
2024-10-01,nyamuras,232
2024-11-01,nyamuras,255
2024-12-01,nyamuras,254
2025-01-01,nyamuras,270
2025-02-01,nyamuras,386
2025-03-01,nyamuras,407
2025-04-01,nyamuras,466
2025-05-01,nyamuras,418
2025-06-01,nyamuras,481
2025-07-01,nyamuras,500
2025-08-01,nyamuras,452
2025-09-01,nyamuras,459
2025-10-01,nyamuras,410
2025-11-01,nyamuras,466
2025-12-01,nyamuras,695
2026-01-01,nyamuras,791
2026-02-01,nyamuras,592
2026-03-01,nyamuras,512
2026-04-01,nyamuras,575
2026-05-01,nyamuras,601
2026-06-01,nyamuras,503
2018-11-01,ezdedus,5
2019-02-01,ezdedus,5
2019-03-01,ezdedus,11
2019-04-01,ezdedus,7
2019-05-01,ezdedus,7
2019-06-01,ezdedus,5
2019-07-01,ezdedus,8
2019-08-01,ezdedus,20
2019-09-01,ezdedus,10
2019-10-01,ezdedus,7
2019-11-01,ezdedus,8
2019-12-01,ezdedus,9
2020-01-01,ezdedus,11
2020-02-01,ezdedus,15
2020-03-01,ezdedus,13
2020-04-01,ezdedus,8
2020-05-01,ezdedus,8
2020-06-01,ezdedus,8
2020-07-01,ezdedus,6
2020-12-01,ezdedus,6
2021-07-01,ezdedus,9
2024-08-01,ezdedus,6
2024-09-01,ezdedus,6
2024-10-01,ezdedus,6
2024-11-01,ezdedus,7
2024-12-01,ezdedus,6
2025-01-01,ezdedus,8
2025-02-01,ezdedus,14
2025-03-01,ezdedus,13
2025-04-01,ezdedus,17
2025-05-01,ezdedus,19
2025-06-01,ezdedus,18
2025-07-01,ezdedus,20
2025-08-01,ezdedus,57
2025-09-01,ezdedus,28
2025-10-01,ezdedus,25
2025-11-01,ezdedus,29
2025-12-01,ezdedus,50
2026-01-01,ezdedus,25
2026-02-01,ezdedus,41
2026-03-01,ezdedus,38
2026-04-01,ezdedus,34
2026-05-01,ezdedus,31
2026-06-01,ezdedus,24
2021-03-01,foxy_larimar,5
2021-04-01,foxy_larimar,6
2021-07-01,foxy_larimar,5
2021-08-01,foxy_larimar,6
2021-10-01,foxy_larimar,6
2021-11-01,foxy_larimar,6
2021-12-01,foxy_larimar,6
2022-01-01,foxy_larimar,5
2022-03-01,foxy_larimar,4
2022-04-01,foxy_larimar,5
2022-05-01,foxy_larimar,7
2022-06-01,foxy_larimar,5
2022-07-01,foxy_larimar,11
2022-08-01,foxy_larimar,7
2022-09-01,foxy_larimar,10
2022-10-01,foxy_larimar,11
2022-11-01,foxy_larimar,15
2022-12-01,foxy_larimar,17
2023-01-01,foxy_larimar,17
2023-02-01,foxy_larimar,14
2023-03-01,foxy_larimar,17
2023-04-01,foxy_larimar,15
2023-05-01,foxy_larimar,13
2023-06-01,foxy_larimar,17
2023-07-01,foxy_larimar,15
2023-08-01,foxy_larimar,18
2023-09-01,foxy_larimar,17
2023-10-01,foxy_larimar,16
2023-11-01,foxy_larimar,17
2023-12-01,foxy_larimar,22
2024-01-01,foxy_larimar,17
2024-02-01,foxy_larimar,20
2024-03-01,foxy_larimar,13
2024-04-01,foxy_larimar,18
2024-05-01,foxy_larimar,23
2024-06-01,foxy_larimar,23
2024-07-01,foxy_larimar,22
2024-08-01,foxy_larimar,21
2024-09-01,foxy_larimar,23
2024-10-01,foxy_larimar,25
2024-11-01,foxy_larimar,23
2024-12-01,foxy_larimar,26
2025-01-01,foxy_larimar,26
2025-02-01,foxy_larimar,20
2025-03-01,foxy_larimar,23
2025-04-01,foxy_larimar,23
2025-05-01,foxy_larimar,22
2025-06-01,foxy_larimar,20
2025-07-01,foxy_larimar,21
2025-08-01,foxy_larimar,15
2025-09-01,foxy_larimar,16
2025-10-01,foxy_larimar,13
2025-11-01,foxy_larimar,15
2025-12-01,foxy_larimar,14
2026-02-01,foxy_larimar,18
2026-03-01,foxy_larimar,18
2026-04-01,foxy_larimar,16
2026-05-01,foxy_larimar,9
2026-06-01,foxy_larimar,15
2019-02-01,simfonira,12
2019-03-01,simfonira,7
2019-04-01,simfonira,6
2019-05-01,simfonira,8
2019-06-01,simfonira,11
2019-07-01,simfonira,10
2019-08-01,simfonira,10
2019-11-01,simfonira,27
2019-12-01,simfonira,18
2020-02-01,simfonira,23
2020-03-01,simfonira,18
2020-04-01,simfonira,14
2020-05-01,simfonira,13
2020-06-01,simfonira,16
2020-07-01,simfonira,19
2020-08-01,simfonira,22
2020-09-01,simfonira,18
2020-10-01,simfonira,15
2020-11-01,simfonira,15
2020-12-01,simfonira,16
2021-01-01,simfonira,18
2021-02-01,simfonira,15
2021-03-01,simfonira,16
2021-04-01,simfonira,25
2021-05-01,simfonira,30
2021-06-01,simfonira,37
2021-07-01,simfonira,43
2021-08-01,simfonira,41
2021-09-01,simfonira,26
2021-10-01,simfonira,20
2021-11-01,simfonira,32
2021-12-01,simfonira,41
2022-01-01,simfonira,39
2022-02-01,simfonira,39
2022-03-01,simfonira,31
2022-04-01,simfonira,38
2022-05-01,simfonira,44
2022-06-01,simfonira,45
2022-07-01,simfonira,45
2022-08-01,simfonira,57
2022-09-01,simfonira,50
2022-10-01,simfonira,53
2022-11-01,simfonira,63
2022-12-01,simfonira,61
2023-01-01,simfonira,81
2023-02-01,simfonira,73
2023-03-01,simfonira,84
2023-04-01,simfonira,65
2023-05-01,simfonira,79
2023-06-01,simfonira,71
2023-07-01,simfonira,76
2023-08-01,simfonira,58
2023-09-01,simfonira,74
2023-10-01,simfonira,79
2023-11-01,simfonira,84
2023-12-01,simfonira,64
2024-01-01,simfonira,75
2024-02-01,simfonira,80
2024-03-01,simfonira,79
2024-04-01,simfonira,75
2024-05-01,simfonira,69
2024-06-01,simfonira,76
2024-07-01,simfonira,69
2024-08-01,simfonira,77
2024-09-01,simfonira,79
2024-10-01,simfonira,79
2024-11-01,simfonira,72
2024-12-01,simfonira,80
2025-01-01,simfonira,72
2025-02-01,simfonira,60
2025-03-01,simfonira,62
2025-04-01,simfonira,62
2025-05-01,simfonira,118
2025-06-01,simfonira,107
2025-07-01,simfonira,95
2025-08-01,simfonira,75
2025-09-01,simfonira,101
2025-10-01,simfonira,93
2025-11-01,simfonira,124
2025-12-01,simfonira,192
2026-01-01,simfonira,206
2026-02-01,simfonira,197
2026-03-01,simfonira,248
2026-04-01,simfonira,278
2026-05-01,simfonira,257
2026-06-01,simfonira,393
2023-04-01,kunilika666,14
2023-05-01,kunilika666,5
2023-08-01,kunilika666,8
2023-10-01,kunilika666,10
2023-11-01,kunilika666,14
2023-12-01,kunilika666,18
2024-01-01,kunilika666,14
2024-02-01,kunilika666,15
2024-03-01,kunilika666,19
2024-04-01,kunilika666,16
2024-05-01,kunilika666,39
2024-06-01,kunilika666,58
2024-07-01,kunilika666,62
2024-08-01,kunilika666,62
2024-09-01,kunilika666,64
2024-10-01,kunilika666,79
2024-11-01,kunilika666,74
2024-12-01,kunilika666,61
2025-01-01,kunilika666,80
2025-02-01,kunilika666,78
2025-03-01,kunilika666,68
2025-04-01,kunilika666,71
2025-05-01,kunilika666,74
2025-06-01,kunilika666,45
2025-07-01,kunilika666,44
2025-08-01,kunilika666,66
2025-09-01,kunilika666,44
2025-10-01,kunilika666,51
2025-11-01,kunilika666,48
2025-12-01,kunilika666,71
2026-01-01,kunilika666,59
2026-02-01,kunilika666,74
2026-03-01,kunilika666,57
2026-04-01,kunilika666,53
2026-05-01,kunilika666,42
2026-06-01,kunilika666,39
2021-03-01,puhnyasha,4
2021-04-01,puhnyasha,8
2021-05-01,puhnyasha,14
2021-06-01,puhnyasha,7
2021-07-01,puhnyasha,8
2021-08-01,puhnyasha,11
2021-09-01,puhnyasha,4
2021-10-01,puhnyasha,3
2021-11-01,puhnyasha,3
2021-12-01,puhnyasha,3
2022-01-01,puhnyasha,5
2022-02-01,puhnyasha,5
2022-03-01,puhnyasha,3
2022-04-01,puhnyasha,3
2022-05-01,puhnyasha,3
2022-06-01,puhnyasha,3
2022-07-01,puhnyasha,3
2022-08-01,puhnyasha,2
2022-09-01,puhnyasha,1
2022-10-01,puhnyasha,2
2022-11-01,puhnyasha,2
2022-12-01,puhnyasha,3
2023-01-01,puhnyasha,2
2023-02-01,puhnyasha,1
2023-03-01,puhnyasha,3
2023-04-01,puhnyasha,2
2023-05-01,puhnyasha,2
2023-06-01,puhnyasha,2
2023-07-01,puhnyasha,1
2023-08-01,puhnyasha,2
2023-09-01,puhnyasha,2
2023-10-01,puhnyasha,2
2023-11-01,puhnyasha,5
2023-12-01,puhnyasha,5
2024-01-01,puhnyasha,6
2024-02-01,puhnyasha,4
